bored,excitement,meditation,frustration,position,soundPeak
0.6170139,0.5067023,0.38703856,0.7301031,0,0
0.6170139,0.5067023,0.38703856,0.7301031,0,0
0.6170139,0.5067023,0.38703856,0.7301031,0,0
0.6170139,0.5067023,0.38703856,0.7301031,0,0
0.6170139,0.5067023,0.38703856,0.7301031,23.219954648526077,0.5826568603515625
0.6170139,0.5067023,0.38703856,0.7301031,46.439909297052154,0.551544189453125
0.6170139,0.5067023,0.38703856,0.7301031,46.439909297052154,0.551544189453125
0.6170139,0.5067023,0.38703856,0.7301031,69.65986394557822,0.6041259765625
0.6170139,0.5067023,0.38703856,0.7301031,92.87981859410431,0.5660858154296875
0.6170139,0.5067023,0.38703856,0.7301031,116.09977324263038,0.7235870361328125
0.6170139,0.5067023,0.38703856,0.7301031,116.09977324263038,0.7235870361328125
0.6170139,0.5067023,0.38703856,0.7301031,139.31972789115645,0.6974945068359375
0.6170139,0.5067023,0.38703856,0.7301031,162.53968253968253,0.57586669921875
0.6170139,0.5067023,0.38703856,0.7301031,185.75963718820861,0.5470428466796875
0.6170139,0.5067023,0.38703856,0.7301031,185.75963718820861,0.5470428466796875
0.6170139,0.5067023,0.38703856,0.7301031,208.9795918367347,0.51177978515625
0.6170139,0.5067023,0.38703856,0.7301031,232.19954648526075,0.707550048828125
0.6170139,0.5067023,0.38703856,0.7301031,255.41950113378684,0.715789794921875
0.6170139,0.5067023,0.38703856,0.7301031,255.41950113378684,0.715789794921875
0.6170139,0.5067023,0.38703856,0.7301031,278.6394557823129,0.66937255859375
0.6170139,0.5067023,0.38703856,0.7301031,301.859410430839,0.678924560546875
0.6170139,0.5067023,0.38703856,0.7301031,301.859410430839,0.678924560546875
0.6170139,0.5067023,0.38703856,0.7301031,325.07936507936506,0.6148834228515625
0.6170139,0.5067023,0.38703856,0.7301031,348.29931972789115,0.5830078125
0.6170139,0.5067023,0.38703856,0.7301031,348.29931972789115,0.5830078125
0.6155249,0.47396943,0.39064276,0.79305047,371.51927437641723,0.6366729736328125
0.6155249,0.47396943,0.39064276,0.79305047,394.7392290249433,0.6186065673828125
0.6155249,0.47396943,0.39064276,0.79305047,394.7392290249433,0.6186065673828125
0.6155249,0.47396943,0.39064276,0.79305047,417.9591836734694,0.5532989501953125
0.6155249,0.47396943,0.39064276,0.79305047,441.1791383219954,0.6192779541015625
0.6155249,0.47396943,0.39064276,0.79305047,464.3990929705215,0.4917755126953125
0.6155249,0.47396943,0.39064276,0.79305047,464.3990929705215,0.4917755126953125
0.6155249,0.47396943,0.39064276,0.79305047,487.6190476190476,0.6475677490234375
0.6155249,0.47396943,0.39064276,0.79305047,510.8390022675737,0.49517822265625
0.6155249,0.47396943,0.39064276,0.79305047,534.0589569160998,0.5514678955078125
0.6155249,0.47396943,0.39064276,0.79305047,534.0589569160998,0.5514678955078125
0.6155249,0.47396943,0.39064276,0.79305047,557.2789115646258,0.670928955078125
0.6155249,0.47396943,0.39064276,0.79305047,580.4988662131519,0.5876617431640625
0.6155249,0.47396943,0.39064276,0.79305047,603.718820861678,0.6168975830078125
0.6155249,0.47396943,0.39064276,0.79305047,603.718820861678,0.6168975830078125
0.6155249,0.47396943,0.39064276,0.79305047,626.9387755102041,0.5717315673828125
0.6155249,0.47396943,0.39064276,0.79305047,650.1587301587301,0.518463134765625
0.6155249,0.47396943,0.39064276,0.79305047,650.1587301587301,0.518463134765625
0.6155249,0.47396943,0.39064276,0.79305047,673.3786848072563,0.5976715087890625
0.6155249,0.47396943,0.39064276,0.79305047,696.5986394557823,0.462738037109375
0.6155249,0.47396943,0.39064276,0.79305047,696.5986394557823,0.462738037109375
0.6155249,0.47396943,0.39064276,0.79305047,719.8185941043083,0.8113250732421875
0.6155249,0.47396943,0.39064276,0.79305047,743.0385487528345,0.7686309814453125
0.6155249,0.47396943,0.39064276,0.79305047,766.2585034013605,0.7263336181640625
0.6155249,0.47396943,0.39064276,0.79305047,766.2585034013605,0.7263336181640625
0.6155249,0.47396943,0.39064276,0.79305047,789.4784580498866,0.7439727783203125
0.6155249,0.47396943,0.39064276,0.79305047,812.6984126984127,0.7562713623046875
0.6155249,0.47396943,0.39064276,0.79305047,835.9183673469388,0.773773193359375
0.6155249,0.47396943,0.39064276,0.79305047,835.9183673469388,0.773773193359375
0.6155249,0.47396943,0.39064276,0.79305047,859.1383219954648,0.725799560546875
0.6155249,0.47396943,0.39064276,0.79305047,882.3582766439908,0.7073516845703125
0.60917455,0.39374292,0.38488853,0.79499346,882.3582766439908,0.7073516845703125
